f;n;t;u;r;value
Medio Pollo;5;86;92;10;0.0
Medio Pollo Superior;5;86;87;10;0.0
Medio Pollo Superior;5;86;88;10;0.0
Medio Pollo Superior;5;86;89;10;198.9319515495778
Medio Pollo Superior;5;86;90;10;0.0
Medio Pollo Superior;5;86;91;10;0.5806451612941154
Medio Pollo Superior;5;86;92;10;0.0
Medio Pollo Inferior;5;86;87;10;0.0
Medio Pollo Inferior;5;86;88;10;0.0
Medio Pollo Inferior;5;86;89;10;0.0
Medio Pollo Inferior;5;86;90;10;285.6351599474697
Medio Pollo Inferior;5;86;91;10;0.0
Medio Pollo Inferior;5;86;92;10;1097.3818649782063
Cuarto de Pollo Superior;5;86;87;10;0.0
Cuarto de Pollo Superior;5;86;88;10;0.0
Cuarto de Pollo Superior;5;86;89;10;0.0
Cuarto de Pollo Superior;5;86;90;10;532.783332090678
Cuarto de Pollo Superior;5;86;91;10;0.0
Cuarto de Pollo Superior;5;86;92;10;223.80281789449725
Muslo Entero;5;86;87;10;0.0
Muslo Entero;5;86;88;10;0.0
Muslo Entero;5;86;89;10;0.0
Muslo Entero;5;86;90;10;0.0
Muslo Entero;5;86;91;10;489.315719941298
Muslo Entero;5;86;92;10;1241.8928739594812
Pechuga Completa;5;86;87;10;0.0
Pechuga Completa;5;86;88;10;0.0
Pechuga Completa;5;86;89;10;596.5893463353141
Pechuga Completa;5;86;90;10;0.0
Pechuga Completa;5;86;91;10;0.0
Pechuga Completa;5;86;92;10;0.2286354154109631
Ala Completa;5;86;87;10;0.0
Ala Completa;5;86;88;10;0.0
Ala Completa;5;86;89;10;853.5322580645161
Ala Completa;5;86;90;10;0.0
Ala Completa;5;86;91;10;127.68460743606403
Ala Completa;5;86;92;10;0.0
Media Pechuga;5;86;87;10;0.0
Media Pechuga;5;86;88;10;0.0
Media Pechuga;5;86;89;10;0.0
Media Pechuga;5;86;90;10;0.0
Media Pechuga;5;86;91;10;3940.4926022076943
Media Pechuga;5;86;92;10;4266.632409218274
Blanqueta;5;86;87;10;0.0
Blanqueta;5;86;88;10;0.0
Blanqueta;5;86;89;10;0.0
Blanqueta;5;86;90;10;0.0
Blanqueta;5;86;91;10;292.0100308034923
Blanqueta;5;86;92;10;180.84946236559173
Alón;5;86;87;10;0.0
Alón;5;86;88;10;0.0
Alón;5;86;89;10;0.0
Alón;5;86;90;10;0.0
Alón;5;86;91;10;84.401556708172
Alón;5;86;92;10;88.78064516129064
Punta;5;86;87;10;0.0
Punta;5;86;88;10;0.0
Punta;5;86;89;10;0.0
Punta;5;86;90;10;0.0
Punta;5;86;91;10;0.0
Punta;5;86;92;10;15.936239989095156
Jamoncito;5;86;87;10;0.0
Jamoncito;5;86;88;10;0.0
Jamoncito;5;86;89;10;0.0
Jamoncito;5;86;90;10;0.0
Jamoncito;5;86;91;10;56.9465151493614
Jamoncito;5;86;92;10;175.052929531479
Medio Muslo;5;86;87;10;0.0
Medio Muslo;5;86;88;10;0.0
Medio Muslo;5;86;89;10;0.0
Medio Muslo;5;86;90;10;0.0
Medio Muslo;5;86;91;10;109.46534671766403
Medio Muslo;5;86;92;10;0.0
Entero;5;87;88;10;0.0
Entero;5;87;89;10;0.0
Entero;5;87;90;10;0.0
Entero;5;87;91;10;0.0
Entero;5;87;92;10;0.3850317007334031
Entero;5;87;93;10;0.0
Medio Pollo;5;87;88;10;206.66420750292923
Medio Pollo;5;87;89;10;0.0
Medio Pollo;5;87;90;10;0.14140744726191312
Medio Pollo;5;87;91;10;0.0
Medio Pollo;5;87;92;10;0.0
Medio Pollo;5;87;93;10;1050.4101042669272
Medio Pollo Superior;5;87;88;10;0.0
Medio Pollo Superior;5;87;89;10;198.9319515495778
Medio Pollo Superior;5;87;90;10;0.0
Medio Pollo Superior;5;87;91;10;0.29128700051272327
Medio Pollo Superior;5;87;92;10;0.0
Medio Pollo Superior;5;87;93;10;0.009404690123119508
Medio Pollo Inferior;5;87;88;10;0.0
Medio Pollo Inferior;5;87;89;10;0.0
Medio Pollo Inferior;5;87;90;10;0.0
Medio Pollo Inferior;5;87;91;10;0.0
Medio Pollo Inferior;5;87;92;10;91.67453558952987
Medio Pollo Inferior;5;87;93;10;0.0
Cuarto de Pollo Superior;5;87;88;10;0.0
Cuarto de Pollo Superior;5;87;89;10;0.0
Cuarto de Pollo Superior;5;87;90;10;532.783332090678
Cuarto de Pollo Superior;5;87;91;10;0.0
Cuarto de Pollo Superior;5;87;92;10;223.80281789449725
Cuarto de Pollo Superior;5;87;93;10;307.6908176736647
Muslo Entero;5;87;88;10;0.0
Muslo Entero;5;87;89;10;0.0
Muslo Entero;5;87;90;10;0.0
Muslo Entero;5;87;91;10;446.1957572487123
Muslo Entero;5;87;92;10;1241.8928739594812
Muslo Entero;5;87;93;10;70.20440340306713
Pechuga Completa;5;87;88;10;0.0
Pechuga Completa;5;87;89;10;0.0
Pechuga Completa;5;87;90;10;0.0
Pechuga Completa;5;87;91;10;0.0
Pechuga Completa;5;87;92;10;0.2286354154109631
Pechuga Completa;5;87;93;10;886.1535476645506
Ala Completa;5;87;88;10;0.0
Ala Completa;5;87;89;10;0.0
Ala Completa;5;87;90;10;0.0
Ala Completa;5;87;91;10;127.68460743606403
Ala Completa;5;87;92;10;0.0
Ala Completa;5;87;93;10;417.73348344622457
Media Pechuga;5;87;88;10;0.0
Media Pechuga;5;87;89;10;0.0
Media Pechuga;5;87;90;10;0.0
Media Pechuga;5;87;91;10;3940.4926022076943
Media Pechuga;5;87;92;10;1764.8069978913493
Media Pechuga;5;87;93;10;0.0
Blanqueta;5;87;88;10;0.0
Blanqueta;5;87;89;10;0.0
Blanqueta;5;87;90;10;0.0
Blanqueta;5;87;91;10;151.15568366565662
Blanqueta;5;87;92;10;180.84946236559173
Blanqueta;5;87;93;10;0.0
Alón;5;87;88;10;0.0
Alón;5;87;89;10;0.0
Alón;5;87;90;10;0.0
Alón;5;87;91;10;31.028809572015234
Alón;5;87;92;10;62.05761914403138
Alón;5;87;93;10;0.0
Punta;5;87;88;10;0.0
Punta;5;87;89;10;0.0
Punta;5;87;90;10;0.0
Punta;5;87;91;10;0.0
Punta;5;87;92;10;0.0
Punta;5;87;93;10;0.0
Jamoncito;5;87;88;10;0.0
Jamoncito;5;87;89;10;0.0
Jamoncito;5;87;90;10;0.0
Jamoncito;5;87;91;10;0.0
Jamoncito;5;87;92;10;175.052929531479
Jamoncito;5;87;93;10;0.0
Medio Muslo;5;87;88;10;0.0
Medio Muslo;5;87;89;10;0.0
Medio Muslo;5;87;90;10;0.0
Medio Muslo;5;87;91;10;109.4238564045354
Medio Muslo;5;87;92;10;0.0
Medio Muslo;5;87;93;10;0.0
Entero;5;88;89;10;0.0
Entero;5;88;90;10;0.0
Entero;5;88;91;10;0.0
Entero;5;88;92;10;0.2710873605863032
Entero;5;88;93;10;0.0
Entero;5;88;94;10;0.0
Medio Pollo;5;88;89;10;0.0
Medio Pollo;5;88;90;10;0.14140744726191312
Medio Pollo;5;88;91;10;0.0
Medio Pollo;5;88;92;10;0.0
Medio Pollo;5;88;93;10;0.0
Medio Pollo;5;88;94;10;0.0
Medio Pollo Superior;5;88;89;10;0.0
Medio Pollo Superior;5;88;90;10;0.0
Medio Pollo Superior;5;88;91;10;0.18131995907060627
Medio Pollo Superior;5;88;92;10;0.0
Medio Pollo Superior;5;88;93;10;0.009404690123119508
Medio Pollo Superior;5;88;94;10;1524.794842957559
Medio Pollo Inferior;5;88;89;10;0.0
Medio Pollo Inferior;5;88;90;10;0.0
Medio Pollo Inferior;5;88;91;10;0.0
Medio Pollo Inferior;5;88;92;10;0.12555123047786765
Medio Pollo Inferior;5;88;93;10;0.0
Medio Pollo Inferior;5;88;94;10;44.35310845049243
Cuarto de Pollo Superior;5;88;89;10;0.0
Cuarto de Pollo Superior;5;88;90;10;0.0
Cuarto de Pollo Superior;5;88;91;10;0.0
Cuarto de Pollo Superior;5;88;92;10;223.80281789449725
Cuarto de Pollo Superior;5;88;93;10;0.13268767498235193
Cuarto de Pollo Superior;5;88;94;10;1003.7267311550977
Muslo Entero;5;88;89;10;0.0
Muslo Entero;5;88;90;10;0.0
Muslo Entero;5;88;91;10;446.1957572487123
Muslo Entero;5;88;92;10;1241.8928739594812
Muslo Entero;5;88;93;10;0.06105602583947392
Muslo Entero;5;88;94;10;0.0
Pechuga Completa;5;88;89;10;0.0
Pechuga Completa;5;88;90;10;0.0
Pechuga Completa;5;88;91;10;0.0
Pechuga Completa;5;88;92;10;0.2286354154109631
Pechuga Completa;5;88;93;10;0.0
Pechuga Completa;5;88;94;10;0.0
Ala Completa;5;88;89;10;0.0
Ala Completa;5;88;90;10;0.0
Ala Completa;5;88;91;10;127.68460743606403
Ala Completa;5;88;92;10;0.0
Ala Completa;5;88;93;10;27.294336397745763
Ala Completa;5;88;94;10;20.397714912698575
Media Pechuga;5;88;89;10;0.0
Media Pechuga;5;88;90;10;0.0
Media Pechuga;5;88;91;10;2105.04583040228
Media Pechuga;5;88;92;10;1764.8069978913493
Media Pechuga;5;88;93;10;0.0
Media Pechuga;5;88;94;10;763.1165524771902
Blanqueta;5;88;89;10;0.0
Blanqueta;5;88;90;10;0.0
Blanqueta;5;88;91;10;151.15568366565662
Blanqueta;5;88;92;10;64.81288787161768
Blanqueta;5;88;93;10;0.0
Blanqueta;5;88;94;10;0.0
Alón;5;88;89;10;0.0
Alón;5;88;90;10;0.0
Alón;5;88;91;10;31.028809572015234
Alón;5;88;92;10;6.495327781316519
Alón;5;88;93;10;0.0
Alón;5;88;94;10;0.0
Punta;5;88;89;10;0.0
Punta;5;88;90;10;0.0
Punta;5;88;91;10;0.0
Punta;5;88;92;10;0.0
Punta;5;88;93;10;0.0
Punta;5;88;94;10;0.0
Jamoncito;5;88;89;10;0.0
Jamoncito;5;88;90;10;0.0
Jamoncito;5;88;91;10;0.0
Jamoncito;5;88;92;10;31.340989766144276
Jamoncito;5;88;93;10;0.0
Jamoncito;5;88;94;10;74.26664834215717
Medio Muslo;5;88;89;10;0.0
Medio Muslo;5;88;90;10;0.0
Medio Muslo;5;88;91;10;68.36551502552902
Medio Muslo;5;88;92;10;0.0
Medio Muslo;5;88;93;10;0.0
Medio Muslo;5;88;94;10;0.0
Entero;5;89;90;10;0.0
Entero;5;89;91;10;0.0
Entero;5;89;92;10;0.2710873605863032
Entero;5;89;93;10;0.0
Entero;5;89;94;10;0.0
Entero;5;89;95;10;1105.804524659853
Medio Pollo;5;89;90;10;0.0
Medio Pollo;5;89;91;10;0.0
Medio Pollo;5;89;92;10;0.0
Medio Pollo;5;89;93;10;0.0
Medio Pollo;5;89;94;10;0.0
Medio Pollo;5;89;95;10;0.08267964062211614
Medio Pollo Superior;5;89;90;10;0.0
Medio Pollo Superior;5;89;91;10;0.18131995907060627
Medio Pollo Superior;5;89;92;10;0.0
Medio Pollo Superior;5;89;93;10;0.009404690123119508
Medio Pollo Superior;5;89;94;10;0.0
Medio Pollo Superior;5;89;95;10;0.0
Medio Pollo Inferior;5;89;90;10;0.0
Medio Pollo Inferior;5;89;91;10;0.0
Medio Pollo Inferior;5;89;92;10;0.12555123047786765
Medio Pollo Inferior;5;89;93;10;0.0
Medio Pollo Inferior;5;89;94;10;0.0
Medio Pollo Inferior;5;89;95;10;0.013523388872727082
Cuarto de Pollo Superior;5;89;90;10;0.0
Cuarto de Pollo Superior;5;89;91;10;0.0
Cuarto de Pollo Superior;5;89;92;10;223.80281789449725
Cuarto de Pollo Superior;5;89;93;10;0.13268767498235193
Cuarto de Pollo Superior;5;89;94;10;0.0
Cuarto de Pollo Superior;5;89;95;10;0.0
Muslo Entero;5;89;90;10;0.0
Muslo Entero;5;89;91;10;446.1957572487123
Muslo Entero;5;89;92;10;0.0
Muslo Entero;5;89;93;10;0.06105602583947392
Muslo Entero;5;89;94;10;0.0
Muslo Entero;5;89;95;10;335.8281901074467
Pechuga Completa;5;89;90;10;0.0
Pechuga Completa;5;89;91;10;0.0
Pechuga Completa;5;89;92;10;0.0
Pechuga Completa;5;89;93;10;0.0
Pechuga Completa;5;89;94;10;0.0
Pechuga Completa;5;89;95;10;1443.5186290796519
Ala Completa;5;89;90;10;0.0
Ala Completa;5;89;91;10;127.68460743606403
Ala Completa;5;89;92;10;0.0
Ala Completa;5;89;93;10;0.0
Ala Completa;5;89;94;10;20.397714912698575
Ala Completa;5;89;95;10;137.59089190576418
Media Pechuga;5;89;90;10;0.0
Media Pechuga;5;89;91;10;0.0
Media Pechuga;5;89;92;10;1764.8069978913493
Media Pechuga;5;89;93;10;0.0
Media Pechuga;5;89;94;10;763.1165524771902
Media Pechuga;5;89;95;10;1029.9527385566284
Blanqueta;5;89;90;10;0.0
Blanqueta;5;89;91;10;59.93688181554512
Blanqueta;5;89;92;10;64.81288787161768
Blanqueta;5;89;93;10;0.0
Blanqueta;5;89;94;10;0.0
Blanqueta;5;89;95;10;0.0
Alón;5;89;90;10;0.0
Alón;5;89;91;10;0.0
Alón;5;89;92;10;6.495327781316519
Alón;5;89;93;10;0.0
Alón;5;89;94;10;0.0
Alón;5;89;95;10;0.0
Punta;5;89;90;10;0.0
Punta;5;89;91;10;0.0
Punta;5;89;92;10;0.0
Punta;5;89;93;10;0.0
Punta;5;89;94;10;0.0
Punta;5;89;95;10;0.0
Jamoncito;5;89;90;10;0.0
Jamoncito;5;89;91;10;0.0
Jamoncito;5;89;92;10;31.340989766144276
Jamoncito;5;89;93;10;0.0
Jamoncito;5;89;94;10;0.0
Jamoncito;5;89;95;10;0.0
Medio Muslo;5;89;90;10;0.0
Medio Muslo;5;89;91;10;0.0
Medio Muslo;5;89;92;10;0.0
Medio Muslo;5;89;93;10;0.0
Medio Muslo;5;89;94;10;0.0
Medio Muslo;5;89;95;10;0.0
Entero;5;90;91;10;0.0
Entero;5;90;92;10;0.2710873605863032
Entero;5;90;93;10;0.0
Entero;5;90;94;10;0.0
Entero;5;90;95;10;0.5275183197064667
Entero;5;90;96;10;0.0
Medio Pollo;5;90;91;10;0.0
Medio Pollo;5;90;92;10;0.0
Medio Pollo;5;90;93;10;0.0
Medio Pollo;5;90;94;10;0.0
Medio Pollo;5;90;95;10;0.0
Medio Pollo;5;90;96;10;0.03953579719836853
Medio Pollo Superior;5;90;91;10;0.0
Medio Pollo Superior;5;90;92;10;0.0
Medio Pollo Superior;5;90;93;10;0.009404690123119508
Medio Pollo Superior;5;90;94;10;0.0
Medio Pollo Superior;5;90;95;10;0.0
Medio Pollo Superior;5;90;96;10;0.0
Medio Pollo Inferior;5;90;91;10;0.0
Medio Pollo Inferior;5;90;92;10;0.12555123047786765
Medio Pollo Inferior;5;90;93;10;0.0
Medio Pollo Inferior;5;90;94;10;0.0
Medio Pollo Inferior;5;90;95;10;0.013523388872727082
Medio Pollo Inferior;5;90;96;10;0.03283481757921436
Cuarto de Pollo Superior;5;90;91;10;0.0
Cuarto de Pollo Superior;5;90;92;10;0.0
Cuarto de Pollo Superior;5;90;93;10;0.0
Cuarto de Pollo Superior;5;90;94;10;0.0
Cuarto de Pollo Superior;5;90;95;10;0.0
Cuarto de Pollo Superior;5;90;96;10;0.0
Muslo Entero;5;90;91;10;446.1957572487123
Muslo Entero;5;90;92;10;0.0
Muslo Entero;5;90;93;10;0.0
Muslo Entero;5;90;94;10;0.0
Muslo Entero;5;90;95;10;0.0
Muslo Entero;5;90;96;10;0.0
Pechuga Completa;5;90;91;10;0.0
Pechuga Completa;5;90;92;10;0.0
Pechuga Completa;5;90;93;10;0.0
Pechuga Completa;5;90;94;10;0.0
Pechuga Completa;5;90;95;10;1443.5186290796519
Pechuga Completa;5;90;96;10;669.6690188639996
Ala Completa;5;90;91;10;127.68460743606403
Ala Completa;5;90;92;10;0.0
Ala Completa;5;90;93;10;0.0
Ala Completa;5;90;94;10;0.0
Ala Completa;5;90;95;10;137.59089190576418
Ala Completa;5;90;96;10;0.0
Media Pechuga;5;90;91;10;0.0
Media Pechuga;5;90;92;10;1764.8069978913493
Media Pechuga;5;90;93;10;0.0
Media Pechuga;5;90;94;10;763.1165524771902
Media Pechuga;5;90;95;10;0.0
Media Pechuga;5;90;96;10;0.0
Blanqueta;5;90;91;10;41.583256562387305
Blanqueta;5;90;92;10;16.76548391852566
Blanqueta;5;90;93;10;0.0
Blanqueta;5;90;94;10;0.0
Blanqueta;5;90;95;10;0.0
Blanqueta;5;90;96;10;0.0
Alón;5;90;91;10;0.0
Alón;5;90;92;10;0.0
Alón;5;90;93;10;0.0
Alón;5;90;94;10;0.0
Alón;5;90;95;10;0.0
Alón;5;90;96;10;0.0
Punta;5;90;91;10;0.0
Punta;5;90;92;10;0.0
Punta;5;90;93;10;0.0
Punta;5;90;94;10;0.0
Punta;5;90;95;10;0.0
Punta;5;90;96;10;-5.4569682106375694e-12
Jamoncito;5;90;91;10;0.0
Jamoncito;5;90;92;10;31.340989766144276
Jamoncito;5;90;93;10;0.0
Jamoncito;5;90;94;10;0.0
Jamoncito;5;90;95;10;0.0
Jamoncito;5;90;96;10;89.81522054531706
Medio Muslo;5;90;91;10;0.0
Medio Muslo;5;90;92;10;0.0
Medio Muslo;5;90;93;10;0.0
Medio Muslo;5;90;94;10;0.0
Medio Muslo;5;90;95;10;0.0
Medio Muslo;5;90;96;10;205.85090643283093
Entero;5;91;92;10;0.0
Entero;5;91;93;10;0.0
Entero;5;91;94;10;0.0
Entero;5;91;95;10;0.44006834014726337
Entero;5;91;96;10;0.0
Entero;5;91;97;10;0.0
Medio Pollo;5;91;92;10;0.0
Medio Pollo;5;91;93;10;0.0
Medio Pollo;5;91;94;10;0.0
Medio Pollo;5;91;95;10;0.0
Medio Pollo;5;91;96;10;0.0
Medio Pollo;5;91;97;10;0.011975916992923885
Medio Pollo Superior;5;91;92;10;0.0
Medio Pollo Superior;5;91;93;10;0.009404690123119508
Medio Pollo Superior;5;91;94;10;0.0
Medio Pollo Superior;5;91;95;10;0.0
Medio Pollo Superior;5;91;96;10;0.0
Medio Pollo Superior;5;91;97;10;648.2386546523193
Medio Pollo Inferior;5;91;92;10;0.12555123047786765
Medio Pollo Inferior;5;91;93;10;0.0
Medio Pollo Inferior;5;91;94;10;0.0
Medio Pollo Inferior;5;91;95;10;0.0
Medio Pollo Inferior;5;91;96;10;0.0
Medio Pollo Inferior;5;91;97;10;0.0
Cuarto de Pollo Superior;5;91;92;10;0.0
Cuarto de Pollo Superior;5;91;93;10;0.0
Cuarto de Pollo Superior;5;91;94;10;0.0
Cuarto de Pollo Superior;5;91;95;10;0.0
Cuarto de Pollo Superior;5;91;96;10;0.0
Cuarto de Pollo Superior;5;91;97;10;0.015226027283461008
Muslo Entero;5;91;92;10;0.0
Muslo Entero;5;91;93;10;0.0
Muslo Entero;5;91;94;10;0.0
Muslo Entero;5;91;95;10;0.0
Muslo Entero;5;91;96;10;0.0
Muslo Entero;5;91;97;10;279.159368189001
Pechuga Completa;5;91;92;10;0.0
Pechuga Completa;5;91;93;10;0.0
Pechuga Completa;5;91;94;10;0.0
Pechuga Completa;5;91;95;10;0.20343394289261052
Pechuga Completa;5;91;96;10;0.0
Pechuga Completa;5;91;97;10;0.0
Ala Completa;5;91;92;10;0.0
Ala Completa;5;91;93;10;0.0
Ala Completa;5;91;94;10;0.0
Ala Completa;5;91;95;10;7.432861111692546
Ala Completa;5;91;96;10;0.0
Ala Completa;5;91;97;10;24.492588380590746
Media Pechuga;5;91;92;10;1764.8069978913493
Media Pechuga;5;91;93;10;0.0
Media Pechuga;5;91;94;10;763.1165524771902
Media Pechuga;5;91;95;10;0.0
Media Pechuga;5;91;96;10;0.0
Media Pechuga;5;91;97;10;612.9295502162652
Blanqueta;5;91;92;10;16.76548391852566
Blanqueta;5;91;93;10;0.0
Blanqueta;5;91;94;10;0.0
Blanqueta;5;91;95;10;0.0
Blanqueta;5;91;96;10;0.0
Blanqueta;5;91;97;10;0.0
Alón;5;91;92;10;0.0
Alón;5;91;93;10;0.0
Alón;5;91;94;10;0.0
Alón;5;91;95;10;0.0
Alón;5;91;96;10;0.0
Alón;5;91;97;10;0.0
Punta;5;91;92;10;0.0
Punta;5;91;93;10;0.0
Punta;5;91;94;10;0.0
Punta;5;91;95;10;0.0
Punta;5;91;96;10;-5.4569682106375694e-12
Punta;5;91;97;10;1.8189894035458565e-12
Jamoncito;5;91;92;10;31.340989766144276
Jamoncito;5;91;93;10;0.0
Jamoncito;5;91;94;10;0.0
Jamoncito;5;91;95;10;0.0
Jamoncito;5;91;96;10;0.0
Jamoncito;5;91;97;10;4.551019655526813
Medio Muslo;5;91;92;10;0.0
Medio Muslo;5;91;93;10;0.0
Medio Muslo;5;91;94;10;0.0
Medio Muslo;5;91;95;10;0.0
Medio Muslo;5;91;96;10;0.0
Medio Muslo;5;91;97;10;80.36238115462402
Entero;5;92;93;10;0.0
Entero;5;92;94;10;0.0
Entero;5;92;95;10;0.0
Entero;5;92;96;10;0.0
Entero;5;92;97;10;0.0
Entero;5;92;98;10;0.0
Medio Pollo;5;92;93;10;0.0
Medio Pollo;5;92;94;10;0.0
Medio Pollo;5;92;95;10;0.0
Medio Pollo;5;92;96;10;0.0
Medio Pollo;5;92;97;10;0.0
Medio Pollo;5;92;98;10;0.0
Medio Pollo Superior;5;92;93;10;0.009404690123119508
Medio Pollo Superior;5;92;94;10;0.0
Medio Pollo Superior;5;92;95;10;0.0
Medio Pollo Superior;5;92;96;10;0.0
Medio Pollo Superior;5;92;97;10;0.3166387547381883
Medio Pollo Superior;5;92;98;10;0.0
Medio Pollo Inferior;5;92;93;10;0.0
Medio Pollo Inferior;5;92;94;10;0.0
Medio Pollo Inferior;5;92;95;10;0.0
Medio Pollo Inferior;5;92;96;10;0.0
Medio Pollo Inferior;5;92;97;10;0.0
Medio Pollo Inferior;5;92;98;10;0.0
Cuarto de Pollo Superior;5;92;93;10;0.0
Cuarto de Pollo Superior;5;92;94;10;0.0
Cuarto de Pollo Superior;5;92;95;10;0.0
Cuarto de Pollo Superior;5;92;96;10;0.0
Cuarto de Pollo Superior;5;92;97;10;0.015226027283461008
Cuarto de Pollo Superior;5;92;98;10;0.0
Muslo Entero;5;92;93;10;0.0
Muslo Entero;5;92;94;10;0.0
Muslo Entero;5;92;95;10;0.0
Muslo Entero;5;92;96;10;0.0
Muslo Entero;5;92;97;10;0.0
Muslo Entero;5;92;98;10;119.1048684609359
Pechuga Completa;5;92;93;10;0.0
Pechuga Completa;5;92;94;10;0.0
Pechuga Completa;5;92;95;10;0.0
Pechuga Completa;5;92;96;10;0.0
Pechuga Completa;5;92;97;10;0.0
Pechuga Completa;5;92;98;10;744.5659870773761
Ala Completa;5;92;93;10;0.0
Ala Completa;5;92;94;10;0.0
Ala Completa;5;92;95;10;7.432861111692546
Ala Completa;5;92;96;10;0.0
Ala Completa;5;92;97;10;0.0
Ala Completa;5;92;98;10;46.577300368395754
Media Pechuga;5;92;93;10;0.0
Media Pechuga;5;92;94;10;763.1165524771902
Media Pechuga;5;92;95;10;0.0
Media Pechuga;5;92;96;10;0.0
Media Pechuga;5;92;97;10;0.0
Media Pechuga;5;92;98;10;1335.483870967742
Blanqueta;5;92;93;10;0.0
Blanqueta;5;92;94;10;0.0
Blanqueta;5;92;95;10;0.0
Blanqueta;5;92;96;10;0.0
Blanqueta;5;92;97;10;0.0
Blanqueta;5;92;98;10;0.0
Alón;5;92;93;10;0.0
Alón;5;92;94;10;0.0
Alón;5;92;95;10;0.0
Alón;5;92;96;10;0.0
Alón;5;92;97;10;0.0
Alón;5;92;98;10;0.0
Punta;5;92;93;10;0.0
Punta;5;92;94;10;0.0
Punta;5;92;95;10;0.0
Punta;5;92;96;10;-5.4569682106375694e-12
Punta;5;92;97;10;3.637978807091713e-12
Punta;5;92;98;10;0.0
Jamoncito;5;92;93;10;0.0
Jamoncito;5;92;94;10;0.0
Jamoncito;5;92;95;10;0.0
Jamoncito;5;92;96;10;0.0
Jamoncito;5;92;97;10;0.0
Jamoncito;5;92;98;10;0.0
Medio Muslo;5;92;93;10;0.0
Medio Muslo;5;92;94;10;0.0
Medio Muslo;5;92;95;10;0.0
Medio Muslo;5;92;96;10;0.0
Medio Muslo;5;92;97;10;0.0
Medio Muslo;5;92;98;10;24.340875778279496
Entero;5;93;94;10;0.0
Entero;5;93;95;10;0.0
Entero;5;93;96;10;0.0
Entero;5;93;97;10;0.0
Entero;5;93;98;10;0.0
Entero;5;93;99;10;0.0
Medio Pollo;5;93;94;10;0.0
Medio Pollo;5;93;95;10;0.0
Medio Pollo;5;93;96;10;0.0
Medio Pollo;5;93;97;10;0.0
Medio Pollo;5;93;98;10;0.0
Medio Pollo;5;93;99;10;0.0
Medio Pollo Superior;5;93;94;10;0.0
Medio Pollo Superior;5;93;95;10;0.0
Medio Pollo Superior;5;93;96;10;0.0
Medio Pollo Superior;5;93;97;10;0.24335699738003314
Medio Pollo Superior;5;93;98;10;0.0
Medio Pollo Superior;5;93;99;10;0.0
Medio Pollo Inferior;5;93;94;10;0.0
Medio Pollo Inferior;5;93;95;10;0.0
Medio Pollo Inferior;5;93;96;10;0.0
Medio Pollo Inferior;5;93;97;10;0.0
Medio Pollo Inferior;5;93;98;10;0.0
Medio Pollo Inferior;5;93;99;10;0.0
Cuarto de Pollo Superior;5;93;94;10;0.0
Cuarto de Pollo Superior;5;93;95;10;0.0
Cuarto de Pollo Superior;5;93;96;10;0.0
Cuarto de Pollo Superior;5;93;97;10;0.0
Cuarto de Pollo Superior;5;93;98;10;0.0
Cuarto de Pollo Superior;5;93;99;10;0.0
Muslo Entero;5;93;94;10;0.0
Muslo Entero;5;93;95;10;0.0
Muslo Entero;5;93;96;10;0.0
Muslo Entero;5;93;97;10;0.0
Muslo Entero;5;93;98;10;0.0
Muslo Entero;5;93;99;10;0.0
Pechuga Completa;5;93;94;10;0.0
Pechuga Completa;5;93;95;10;0.0
Pechuga Completa;5;93;96;10;0.0
Pechuga Completa;5;93;97;10;0.0
Pechuga Completa;5;93;98;10;744.5659870773761
Pechuga Completa;5;93;99;10;331.70932026972787
Ala Completa;5;93;94;10;0.0
Ala Completa;5;93;95;10;7.432861111692546
Ala Completa;5;93;96;10;0.0
Ala Completa;5;93;97;10;0.0
Ala Completa;5;93;98;10;0.0
Ala Completa;5;93;99;10;0.0
Media Pechuga;5;93;94;10;763.1165524771902
Media Pechuga;5;93;95;10;0.0
Media Pechuga;5;93;96;10;0.0
Media Pechuga;5;93;97;10;0.0
Media Pechuga;5;93;98;10;0.0
Media Pechuga;5;93;99;10;287.56509550399005
Blanqueta;5;93;94;10;0.0
Blanqueta;5;93;95;10;0.0
Blanqueta;5;93;96;10;0.0
Blanqueta;5;93;97;10;0.0
Blanqueta;5;93;98;10;0.0
Blanqueta;5;93;99;10;0.0
Alón;5;93;94;10;0.0
Alón;5;93;95;10;0.0
Alón;5;93;96;10;0.0
Alón;5;93;97;10;0.0
Alón;5;93;98;10;0.0
Alón;5;93;99;10;0.0
Punta;5;93;94;10;0.0
Punta;5;93;95;10;0.0
Punta;5;93;96;10;0.0
Punta;5;93;97;10;0.0
Punta;5;93;98;10;0.0
Punta;5;93;99;10;0.0
Jamoncito;5;93;94;10;0.0
Jamoncito;5;93;95;10;0.0
Jamoncito;5;93;96;10;0.0
Jamoncito;5;93;97;10;0.0
Jamoncito;5;93;98;10;0.0
Jamoncito;5;93;99;10;0.0
Medio Muslo;5;93;94;10;0.0
Medio Muslo;5;93;95;10;0.0
Medio Muslo;5;93;96;10;0.0
Medio Muslo;5;93;97;10;0.0
Medio Muslo;5;93;98;10;0.0
Medio Muslo;5;93;99;10;15.474562346809762
Entero;5;94;95;10;0.0
Entero;5;94;96;10;0.0
Entero;5;94;97;10;0.0
Entero;5;94;98;10;0.0
Entero;5;94;99;10;0.0
Entero;5;94;100;10;0.0
